etid,startdate,enddate,status
5302,03/9/2009,,1
4838,03/9/2009,,1
5198,03/9/2009,,1
5288,03/9/2009,,1
5289,03/9/2009,,1
5290,03/9/2009,,1
5123,03/9/2009,,1
5292,03/9/2009,,1
4699,03/9/2009,,1
5138,03/9/2009,,1
5145,03/9/2009,,1
5116,03/9/2009,,1
5279,03/9/2009,,1
4695,03/9/2009,,1
4658,03/9/2009,,1
5190,03/9/2009,,1
5328,03/9/2009,,1
5306,03/9/2009,,1
4969,03/9/2009,,1
5045,03/9/2009,,1
5134,03/9/2009,,1
5227,03/9/2009,,1
5004,03/9/2009,,1
5090,03/9/2009,,1
4014,03/9/2009,,1
4734,03/9/2009,,1
4967,03/9/2009,,1
5112,03/9/2009,,1
5294,03/9/2009,,1
5287,03/9/2009,,1
5382,03/9/2009,,1
5059,03/9/2009,,1
5293,03/9/2009,,1
5360,03/9/2009,,1
5062,03/9/2009,,1
5319,03/9/2009,,1
5163,03/9/2009,,1
5103,03/9/2009,,1
5070,03/9/2009,,1
5325,03/9/2009,,1
5172,03/9/2009,,1
5206,03/9/2009,,1
5258,03/9/2009,,1
5191,03/9/2009,,1
5357,03/9/2009,,1
5364,03/10/2009,,1
5362,03/10/2009,,1
5277,03/10/2009,,1
4915,03/10/2009,,1
5195,03/10/2009,,1
5259,03/10/2009,,1
5126,03/10/2009,,1
5180,03/10/2009,,1
5273,03/10/2009,,1
5272,03/10/2009,,1
5193,03/10/2009,,1
5234,03/10/2009,,1
5108,03/10/2009,,1
5336,03/10/2009,,1
4802,03/10/2009,,1
5066,03/10/2009,,1
5119,03/10/2009,,1
5175,03/10/2009,,1
5241,03/10/2009,,1
5237,03/10/2009,,1
5363,03/10/2009,,1
5285,03/10/2009,,1
5300,03/10/2009,,1
4145,03/10/2009,,1
5330,03/10/2009,,1
5296,03/10/2009,,1
5106,03/10/2009,,1
5256,03/10/2009,,1
5356,03/10/2009,,1
4604,03/10/2009,,1
5426,03/10/2009,,1
5231,03/10/2009,,1
4558,03/10/2009,,1
5214,03/10/2009,,1
5176,03/10/2009,,1
5069,03/10/2009,,1
4575,03/10/2009,,1
5221,03/10/2009,,1
5392,03/10/2009,,1
5326,03/10/2009,,1
5275,03/10/2009,,1
5217,03/10/2009,,1
4567,03/10/2009,,1
5406,03/10/2009,,1
5137,03/10/2009,,1
5332,03/10/2009,,1
5401,03/10/2009,,1
4949,03/10/2009,,1
3746,03/10/2009,,1
5216,03/10/2009,,1
5083,03/10/2009,,1
5223,03/10/2009,,1
5098,03/10/2009,,1
5150,03/10/2009,,1
5210,03/10/2009,,1
5226,03/10/2009,,1
5373,03/10/2009,,1
5429,03/11/2009,,1
5236,03/11/2009,,1
5438,03/11/2009,,1
3646,03/11/2009,,1
5420,03/11/2009,,1
5428,03/11/2009,,1
4788,03/11/2009,,1
5253,03/11/2009,,1
3109,03/11/2009,,1
5437,03/11/2009,,1
4299,03/11/2009,,1
5301,03/11/2009,,1
5324,03/11/2009,,1
5218,03/11/2009,,1
5421,03/11/2009,,1
5346,03/11/2009,,1
5353,03/11/2009,,1
4302,03/11/2009,,1
5445,03/11/2009,,1
5451,03/11/2009,,1
5370,03/11/2009,,1
5439,03/11/2009,,1
5361,03/11/2009,,1
5374,03/11/2009,,1
5467,03/11/2009,,1
5385,03/11/2009,,1
5443,03/11/2009,,1
3828,03/11/2009,,1
4977,03/11/2009,,1
5409,03/11/2009,,1
5410,03/11/2009,,1
5402,03/11/2009,,1
5411,03/11/2009,,1
5022,03/11/2009,,1
5179,03/11/2009,,1
4054,03/11/2009,,1
5476,03/11/2009,,1
5321,03/12/2009,,1
4469,03/12/2009,,1
5354,03/12/2009,,1
4288,03/12/2009,,1
5475,03/12/2009,,1
5461,03/12/2009,,1
5478,03/12/2009,,1
4413,03/12/2009,,1
5465,03/12/2009,,1
5407,03/12/2009,,1
5349,03/12/2009,,1
5464,03/12/2009,,1
5432,03/12/2009,,1
5019,03/12/2009,,1
5414,03/12/2009,,1
4849,03/12/2009,,1
5449,03/12/2009,,1
5395,03/12/2009,,1
5219,03/12/2009,,1
5074,03/12/2009,,1
5607,03/12/2009,,1
5156,03/12/2009,,1
4262,03/12/2009,,1
5539,03/12/2009,,1
5068,03/12/2009,,1
5131,03/12/2009,,1
5186,03/12/2009,,1
5384,03/12/2009,,1
5063,03/12/2009,,1
5587,03/13/2009,,1
5620,03/13/2009,,1
5366,03/13/2009,,1
5207,03/13/2009,,1
5404,03/13/2009,,1
5388,03/13/2009,,1
5509,03/13/2009,,1
5631,03/13/2009,,1
5128,03/13/2009,,1
5504,03/13/2009,,1
5378,03/13/2009,,1
4791,03/13/2009,,1
5376,03/13/2009,,1
5427,03/13/2009,,1
5419,03/13/2009,,1
5397,03/13/2009,,1
5622,03/13/2009,,1
5431,03/13/2009,,1
5572,03/13/2009,,1
5441,03/13/2009,,1
5574,03/13/2009,,1
5403,03/13/2009,,1
5188,03/13/2009,,1
5415,03/13/2009,,1
5408,03/13/2009,,1
5405,03/13/2009,,1
5453,03/13/2009,,1
5555,03/13/2009,,1
5450,03/13/2009,,1
5459,03/13/2009,,1
5608,03/13/2009,,1
5184,03/13/2009,,1
5624,03/13/2009,,1
5699,03/13/2009,,1
5619,03/13/2009,,1
5381,03/13/2009,,1
3462,03/13/2009,,1
5386,03/13/2009,,1
5345,03/13/2009,,1
5430,03/13/2009,,1
2813,03/13/2009,,1
5599,03/13/2009,,1
5435,03/13/2009,,1
5473,03/13/2009,,1
5542,03/13/2009,,1
5455,03/13/2009,,1
5456,03/13/2009,,1
5122,03/14/2009,,1
5208,03/14/2009,,1
5685,03/15/2009,,1
5692,03/15/2009,,1
5698,03/15/2009,,1
5725,03/15/2009,,1
5727,03/15/2009,,1
5736,03/15/2009,,1
5299,03/15/2009,,1
5312,03/15/2009,,1
5530,03/15/2009,,1
5543,03/15/2009,,1
5318,03/15/2009,,1
5537,03/15/2009,,1
5541,03/15/2009,,1
5544,03/15/2009,,1
5529,03/15/2009,,1
5667,03/15/2009,,1
5533,03/15/2009,,1
5524,03/15/2009,,1
5518,03/16/2009,,1
5508,03/16/2009,,1
5586,03/16/2009,,1
5553,03/16/2009,,1
5613,03/16/2009,,1
5676,03/16/2009,,1
5590,03/16/2009,,1
5709,03/16/2009,,1
5440,03/16/2009,,1
5738,03/16/2009,,1
5639,02-27-2009,,1
5740,03/16/2009,,1
5597,03/16/2009,,1
5618,03/16/2009,,1
5730,03/16/2009,,1
5610,03/16/2009,,1
5628,03/16/2009,,1
5638,03/16/2009,,1
5027,03/16/2009,,1
5634,03/16/2009,,1
3651,03/16/2009,,1
5224,03/16/2009,,1
5710,03/16/2009,,1
5494,03/16/2009,,1
5747,03/16/2009,,1
4447,03/16/2009,,1
5423,03/16/2009,,1
5499,03/16/2009,,1
5763,03/16/2009,,1
5425,03/16/2009,,1
5511,03/16/2009,,1
5749,03/16/2009,,1
5791,03/16/2009,,1
5674,03/16/2009,,1
5802,03/16/2009,,1
5434,03/16/2009,,1
5711,03/16/2009,,1
5436,03/16/2009,,1
5707,03/16/2009,,1
5462,03/16/2009,,1
5688,03/16/2009,,1
5581,03/16/2009,,1
5666,03/16/2009,,1
5177,03/16/2009,,1
5286,03/16/2009,,1
5554,03/16/2009,,1
5706,03/16/2009,,1
5746,03/16/2009,,1
5764,03/16/2009,,1
5757,03/16/2009,,1
5753,03/16/2009,,1
5460,03/16/2009,,1
5482,03/16/2009,,1
5485,03/16/2009,,1
5762,03/16/2009,,1
5495,03/16/2009,,1
5755,03/16/2009,,1
5513,03/16/2009,,1
5614,03/16/2009,,1
5716,03/16/2009,,1
5696,03/16/2009,,1
5689,03/16/2009,,1
5734,03/17/2009,,1
5880,03/17/2009,,1
5908,03/17/2009,,1
5570,03/17/2009,,1
5907,03/17/2009,,1
5655,03/17/2009,,1
5629,03/17/2009,,1
5669,03/17/2009,,1
5798,03/17/2009,,1
5903,03/17/2009,,1
5187,03/17/2009,,1
5831,03/17/2009,,1
5779,03/17/2009,,1
4973,03/17/2009,,1
5303,03/17/2009,,1
5678,03/17/2009,,1
5781,03/17/2009,,1
5785,03/17/2009,,1
5925,03/17/2009,,1
5751,03/17/2009,,1
5807,03/17/2009,,1
5929,03/17/2009,,1
5838,03/17/2009,,1
5924,03/17/2009,,1
5760,03/17/2009,,1
5772,03/17/2009,,1
5743,03/17/2009,,1
5026,03/17/2009,,1
5742,03/17/2009,,1
4617,03/17/2009,,1
5209,03/17/2009,,1
4994,03/17/2009,,1
5920,03/17/2009,,1
5847,03/17/2009,,1
5093,03/17/2009,,1
5152,03/17/2009,,1
5161,03/17/2009,,1
5257,03/17/2009,,1
5313,03/17/2009,,1
5523,03/17/2009,,1
5546,03/17/2009,,1
5550,03/17/2009,,1
5654,03/17/2009,,1
5595,03/17/2009,,1
5647,03/17/2009,,1
5652,03/17/2009,,1
5653,03/17/2009,,1
5719,03/17/2009,,1
5849,03/17/2009,,1
5970,03/18/2009,,1
5914,03/18/2009,,1
5796,03/18/2009,,1
5327,03/18/2009,,1
5913,03/18/2009,,1
5768,03/18/2009,,1
5799,03/18/2009,,1
5822,03/18/2009,,1
5329,03/18/2009,,1
5745,03/18/2009,,1
5793,03/18/2009,,1
5726,03/18/2009,,1
5715,03/18/2009,,1
5917,03/18/2009,,1
5922,03/18/2009,,1
5012,03/18/2009,,1
5651,03/18/2009,,1
5805,03/18/2009,,1
5612,03/18/2009,,1
5765,03/18/2009,,1
5803,03/18/2009,,1
5782,03/18/2009,,1
5892,03/18/2009,,1
5777,03/18/2009,,1
5926,03/18/2009,,1
5778,03/18/2009,,1
5268,03/18/2009,,1
5722,03/18/2009,,1
5750,03/18/2009,,1
5979,03/18/2009,,1
5562,03/18/2009,,1
5850,03/18/2009,,1
5982,03/18/2009,,1
5976,03/18/2009,,1
5967,03/18/2009,,1
5974,03/18/2009,,1
5565,03/18/2009,,1
5566,03/18/2009,,1
5836,03/18/2009,,1
5977,03/18/2009,,1
5985,03/18/2009,,1
5559,03/18/2009,,1
5396,03/18/2009,,1
5771,03/18/2009,,1
5251,03/18/2009,,1
5308,03/18/2009,,1
4664,03/18/2009,,1
5528,03/18/2009,,1
5534,03/18/2009,,1
5549,03/18/2009,,1
4888,03/19/2009,,1
5720,03/19/2009,,1
5780,03/19/2009,,1
5776,03/19/2009,,1
5774,03/19/2009,,1
5571,03/19/2009,,1
6012,03/19/2009,,1
5471,03/19/2009,,1
6000,03/19/2009,,1
5568,03/19/2009,,1
5580,03/19/2009,,1
5447,03/19/2009,,1
5918,03/19/2009,,1
5844,03/19/2009,,1
5616,03/19/2009,,1
5756,02-27-2009,,1
5372,03/19/2009,,1
5724,03/19/2009,,1
5694,03/19/2009,,1
6103,03/19/2009,,1
5072,03/19/2009,,1
5640,03/19/2009,,1
5786,03/19/2009,,1
5787,03/19/2009,,1
6017,03/19/2009,,1
4527,03/19/2009,,1
5790,03/19/2009,,1
5042,03/19/2009,,1
5310,03/19/2009,,1
5894,03/19/2009,,1
5845,03/19/2009,,1
5916,03/19/2009,,1
5561,03/19/2009,,1
5993,03/19/2009,,1
6008,03/19/2009,,1
5545,03/19/2009,,1
5424,03/19/2009,,1
5821,03/19/2009,,1
5956,03/19/2009,,1
5868,03/19/2009,,1
5957,03/19/2009,,1
5870,03/19/2009,,1
5871,03/19/2009,,1
5876,03/19/2009,,1
5886,03/19/2009,,1
6142,03/20/2009,,1
6077,03/20/2009,,1
4077,03/20/2009,,1
6010,03/20/2009,,1
5987,03/20/2009,,1
5996,03/20/2009,,1
5841,03/20/2009,,1
5986,03/20/2009,,1
5936,03/20/2009,,1
5846,03/20/2009,,1
6104,03/20/2009,,1
6112,03/20/2009,,1
6038,03/20/2009,,1
6019,03/20/2009,,1
5854,03/20/2009,,1
5795,03/20/2009,,1
5984,03/20/2009,,1
5731,03/20/2009,,1
5835,03/20/2009,,1
6005,03/20/2009,,1
6001,03/20/2009,,1
5915,03/20/2009,,1
5839,03/20/2009,,1
6106,03/20/2009,,1
6079,03/20/2009,,1
5834,03/20/2009,,1
5615,03/20/2009,,1
5942,03/20/2009,,1
5857,03/20/2009,,1
6095,03/20/2009,,1
5728,03/20/2009,,1
6156,03/20/2009,,1
5502,03/20/2009,,1
6087,03/20/2009,,1
5866,03/20/2009,,1
5686,03/20/2009,,1
5754,03/20/2009,,1
5681,03/20/2009,,1
5998,03/20/2009,,1
6181,03/20/2009,,1
4811,03/21/2009,,1
5911,03/21/2009,,1
6152,03/21/2009,,1
5761,03/21/2009,,1
5875,03/21/2009,,1
5931,03/21/2009,,1
5658,03/21/2009,,1
5811,03/21/2009,,1
5536,03/21/2009,,1
5693,03/21/2009,,1
5672,03/21/2009,,1
5896,03/21/2009,,1
6044,03/22/2009,,1
6207,03/22/2009,,1
6042,03/22/2009,,1
5656,03/22/2009,,1
5893,03/22/2009,,1
5824,03/22/2009,,1
5878,03/22/2009,,1
5855,03/22/2009,,1
6041,03/22/2009,,1
5963,03/23/2009,,1
6013,03/23/2009,,1
6016,03/23/2009,,1
6179,03/23/2009,,1
6186,03/23/2009,,1
6209,03/23/2009,,1
6211,03/23/2009,,1
6039,03/23/2009,,1
5905,03/23/2009,,1
6002,03/23/2009,,1
6009,03/23/2009,,1
4439,03/23/2009,,1
6143,03/23/2009,,1
6065,03/23/2009,,1
5994,03/23/2009,,1
6144,03/23/2009,,1
6061,03/23/2009,,1
3086,03/23/2009,,1
6173,03/23/2009,,1
6187,03/23/2009,,1
6089,03/23/2009,,1
6157,03/23/2009,,1
6085,03/23/2009,,1
5975,03/23/2009,,1
6062,03/23/2009,,1
6014,03/23/2009,,1
6185,03/23/2009,,1
6090,03/23/2009,,1
3460,03/23/2009,,1
6056,03/23/2009,,1
4647,03/23/2009,,1
5014,03/23/2009,,1
5759,03/23/2009,,1
6150,03/23/2009,,1
5510,03/23/2009,,1
5567,03/23/2009,,1
5569,03/23/2009,,1
6256,03/23/2009,,1
5826,03/23/2009,,1
6265,03/24/2009,,1
6141,03/24/2009,,1
3940,03/24/2009,,1
6092,03/24/2009,,1
6180,03/24/2009,,1
6171,03/24/2009,,1
5505,03/24/2009,,1
6155,03/24/2009,,1
6108,03/24/2009,,1
5813,03-24-2009,,1
6309,03/24/2009,,1
5995,03/24/2009,,1
6316,03/24/2009,,1
5626,03/24/2009,,1
6324,03/24/2009,,1
6098,03/24/2009,,1
6115,03/24/2009,,1
5295,03/24/2009,,1
6020,03/24/2009,,1
5500,03/24/2009,,1
6122,03/24/2009,,1
6304,03/24/2009,,1
6302,03-24-2009,,1
5983,03/24/2009,,1
6193,03/24/2009,,1
6215,03/24/2009,,1
6022,03/24/2009,,1
6026,03/24/2009,,1
5337,03/24/2009,,1
6032,03/24/2009,,1
6034,03/24/2009,,1
6214,03/24/2009,,1
6037,03/24/2009,,1
6206,03/24/2009,,1
6148,03/24/2009,,1
4986,03/24/2009,,1
6136,03/24/2009,,1
6407,03/24/2009,,1
6175,03/24/2009,,1
6158,03/24/2009,,1
6190,03/24/2009,,1
6194,03/24/2009,,1
6205,03/24/2009,,1
5860,03/24/2009,,1
6258,03/24/2009,,1
6159,03/24/2009,,1
6259,03/24/2009,,1
6346,03/24/2009,,1
6197,03/24/2009,,1
6052,03/24/2009,,1
6189,03/24/2009,,1
6129,03/24/2009,,1
6068,03/24/2009,,1
5827,03/24/2009,,1
5897,03/24/2009,,1
6071,03/24/2009,,1
5863,03/24/2009,,1
6262,03/25/2009,,1
6458,03/25/2009,,1
6419,03/25/2009,,1
6268,03/25/2009,,1
4529,03/25/2009,,1
6425,03/25/2009,,1
6426,03/25/2009,,1
6224,03/25/2009,,1
6427,03/25/2009,,1
6306,03/25/2009,,1
6322,03/25/2009,,1
6332,03/25/2009,,1
6338,03/25/2009,,1
6208,03/25/2009,,1
6393,03/25/2009,,1
6481,03/25/2009,,1
6411,03/25/2009,,1
6267,03/25/2009,,1
6383,03/25/2009,,1
6438,03/25/2009,,1
6429,03/25/2009,,1
6361,03/25/2009,,1
6486,03/25/2009,,1
6245,03/25/2009,,1
6146,03/25/2009,,1
6288,03/25/2009,,1
6368,03/25/2009,,1
6263,03/25/2009,,1
6350,03/25/2009,,1
6358,03/25/2009,,1
5832,03/25/2009,,1
6219,03/25/2009,,1
6369,03/25/2009,,1
6352,03/25/2009,,1
6230,03/25/2009,,1
6517,03/25/2009,,1
6434,03/25/2009,,1
6396,03/25/2009,,1
5818,03/25/2009,,1
6464,03/25/2009,,1
5670,03/25/2009,,1
6300,03/25/2009,,1
6260,03/26/2009,,1
6266,03/26/2009,,1
6360,03/26/2009,,1
6399,03/26/2009,,1
6428,03/26/2009,,1
6469,03/26/2009,,1
5940,03/26/2009,,1
6437,03/26/2009,,1
6449,03/26/2009,,1
6362,03/26/2009,,1
6445,03/26/2009,,1
6521,03/26/2009,,1
6531,03/26/2009,,1
6571,03/26/2009,,1
6483,03/26/2009,,1
6450,03/26/2009,,1
6069,03/26/2009,,1
6488,03/26/2009,,1
6246,03/26/2009,,1
6541,03/26/2009,,1
6555,03/26/2009,,1
5713,03/26/2009,,1
5885,03/26/2009,,1
3685,03/26/2009,,1
5522,03/26/2009,,1
5538,03/26/2009,,1
6272,03/26/2009,,1
6530,03/26/2009,,1
6454,03/26/2009,,1
5848,03/26/2009,,1
6416,03/26/2009,,1
5531,03/26/2009,,1
6109,03/26/2009,,1
6251,03/26/2009,,1
5649,03/26/2009,,1
6274,03/26/2009,,1
5660,03/26/2009,,1
6291,03/26/2009,,1
6387,03/26/2009,,1
6283,03/26/2009,,1
6292,03/26/2009,,1
6188,03/26/2009,,1
5930,03/26/2009,,1
5938,03/26/2009,,1
6373,03/26/2009,,1
6275,03/26/2009,,1
6289,03/26/2009,,1
6500,03/26/2009,,1
5948,03/26/2009,,1
6048,03/26/2009,,1
6051,03/26/2009,,1
6073,03/26/2009,,1
5933,03/26/2009,,1
5966,03/26/2009,,1
6088,03/26/2009,,1
6212,03/26/2009,,1
6456,03/27/2009,,1
6257,03/27/2009,,1
6475,03/27/2009,,1
6487,03/27/2009,,1
6498,03/27/2009,,1
6485,03/27/2009,,1
4118,03/27/2009,,1
6286,03/27/2009,,1
6287,03/27/2009,,1
6371,03/27/2009,,1
6252,03/27/2009,,1
6375,03/27/2009,,1
6413,03/27/2009,,1
6363,03/27/2009,,1
6430,03/27/2009,,1
6478,03/27/2009,,1
6446,03/27/2009,,1
6448,03/27/2009,,1
6460,03/27/2009,,1
6462,03/27/2009,,1
6467,03/27/2009,,1
6468,03/27/2009,,1
6489,03/27/2009,,1
6296,03/27/2009,,1
6640,03/27/2009,,1
6646,03/27/2009,,1
6663,03/27/2009,,1
6649,03/27/2009,,1
6223,03/27/2009,,1
6232,03/27/2009,,1
6334,03/27/2009,,1
6389,03/27/2009,,1
6493,03/27/2009,,1
6149,03/27/2009,,1
6504,03/27/2009,,1
6672,03/27/2009,,1
6505,03/27/2009,,1
6508,03/27/2009,,1
6689,03/27/2009,,1
6307,03/27/2009,,1
6422,03/27/2009,,1
6366,03/27/2009,,1
6299,03/27/2009,,1
6374,03/27/2009,,1
6670,03/27/2009,,1
6327,03/27/2009,,1
6656,03/27/2009,,1
6432,03/27/2009,,1
6492,03/27/2009,,1
6465,03/27/2009,,1
6568,03/27/2009,,1
5714,03/27/2009,,1
6681,03-24-2009,,1
6070,03/27/2009,,1
6397,03/27/2009,,1
6114,03/27/2009,,1
6701,03/27/2009,,1
6634,03/27/2009,,1
6570,03/27/2009,,1
6561,03/27/2009,,1
5766,03/27/2009,,1
6564,03/27/2009,,1
6513,03/27/2009,,1
6067,03/27/2009,,1
6137,03/27/2009,,1
6135,03/27/2009,,1
6084,03/27/2009,,1
6331,03/27/2009,,1
6683,03/28/2009,,1
4225,03/28/2009,,1
6525,03/28/2009,,1
5167,03/28/2009,,1
6635,03/28/2009,,1
6342,03/28/2009,,1
5823,03/28/2009,,1
5932,03/28/2009,,1
6344,03/28/2009,,1
6345,03/28/2009,,1
6347,03/28/2009,,1
6732,03/28/2009,,1
6742,03/28/2009,,1
6676,03/29/2009,,1
6691,03/29/2009,,1
6064,03/29/2009,,1
6080,03/29/2009,,1
6236,03/29/2009,,1
6343,03/29/2009,,1
6767,03/29/2009,,1
6753,03/29/2009,,1
6750,03/29/2009,,1
6096,03/29/2009,,1
6552,03/29/2009,,1
6364,03/30/2009,,1
6451,03/30/2009,,1
6459,03/30/2009,,1
6639,03/30/2009,,1
6665,03/30/2009,,1
6682,03/30/2009,,1
6722,03/30/2009,,1
6805,03/30/2009,,1
6751,03/30/2009,,1
6766,03/30/2009,,1
6815,03/30/2009,,1
6783,03/30/2009,,1
6692,03/30/2009,,1
6242,03/30/2009,,1
6226,03/30/2009,,1
6229,03/30/2009,,1
6664,03/30/2009,,1
6479,03/30/2009,,1
6298,03/30/2009,,1
6499,03/30/2009,,1
6518,03/30/2009,,1
6542,03/30/2009,,1
6351,03/30/2009,,1
6553,03/30/2009,,1
6578,03/30/2009,,1
6548,03/30/2009,,1
6592,03/30/2009,,1
6593,03/30/2009,,1
6213,03/30/2009,,1
6600,03/30/2009,,1
6602,03/30/2009,,1
6807,03/30/2009,,1
6473,03/30/2009,,1
6619,03/30/2009,,1
6733,03/30/2009,,1
6243,03/30/2009,,1
6723,03/30/2009,,1
6269,03/30/2009,,1
6660,03/30/2009,,1
6832,03/30/2009,,1
6721,03/30/2009,,1
5837,03/30/2009,,1
6471,03/30/2009,,1
5988,03/30/2009,,1
6813,03/30/2009,,1
6058,03/30/2009,,1
6939,03/30/2009,,1
6752,03/30/2009,,1
6566,03/30/2009,,1
6511,03/30/2009,,1
6989,03/30/2009,,1
6760,03/30/2009,,1
6770,03/30/2009,,1
6814,03/30/2009,,1
6922,03/30/2009,,1
6819,03/30/2009,,1
6583,03/30/2009,,1
6864,03/30/2009,,1
6978,03/30/2009,,1
6293,03/30/2009,,1
6666,03/30/2009,,1
6719,03/30/2009,,1
6668,03/30/2009,,1
6685,03/30/2009,,1
6959,03/31/2009,,1
6963,03/31/2009,,1
6830,03/31/2009,,1
6857,03/31/2009,,1
6162,03/31/2009,,1
2203,03/31/2009,,1
6182,03/31/2009,,1
6671,03/31/2009,,1
6977,03/31/2009,,1
6853,03/31/2009,,1
6755,03/31/2009,,1
6025,03/31/2009,,1
6319,03/31/2009,,1
6380,03/31/2009,,1
6601,03/31/2009,,1
6743,03/31/2009,,1
6636,03/31/2009,,1
6650,03/31/2009,,1
6659,03/31/2009,,1
6716,03/31/2009,,1
6998,03/31/2009,,1
5887,03/31/2009,,1
5898,03/31/2009,,1
6762,03/31/2009,,1
5904,03/31/2009,,1
6935,03/31/2009,,1
6199,03/31/2009,,1
6231,03/31/2009,,1
6884,03/31/2009,,1
6308,03/31/2009,,1
6655,03/31/2009,,1
6227,03/31/2009,,1
6647,03/31/2009,,1
6365,03/31/2009,,1
6535,03/31/2009,,1
6950,03/31/2009,,1
6826,03/31/2009,,1
6795,03/31/2009,,1
6538,03/31/2009,,1
6958,03/31/2009,,1
6973,03/31/2009,,1
6693,03/31/2009,,1
6250,03/31/2009,,1
6540,03/31/2009,,1
6584,03/31/2009,,1
6800,03/31/2009,,1
6588,03/31/2009,,1
7036,03/31/2009,,1
6812,03/31/2009,,1
6202,03/31/2009,,1
6694,03/31/2009,,1
7010,03/31/2009,,1
6909,03/31/2009,,1
6557,03/31/2009,,1
6786,03/31/2009,,1
6855,03/31/2009,,1
6031,03/31/2009,,1
6326,03/31/2009,,1
6822,03/31/2009,,1
6028,03/31/2009,,1
6820,03/31/2009,,1
6006,03/31/2009,,1
6527,03/31/2009,,1
6496,03/31/2009,,1
5891,03/31/2009,,1
6893,03-31-2009,,1
6100,03/31/2009,,1
6895,03/31/2009,,1
6443,03/31/2009,,1
6200,04/1/2009,,1
7062,04/1/2009,,1
6982,04/1/2009,,1
7060,04/1/2009,,1
6621,04/1/2009,,1
6648,04/1/2009,,1
6778,04/1/2009,,1
7016,04/1/2009,,1
7031,04/1/2009,,1
6882,04/1/2009,,1
6854,04/1/2009,,1
6883,04/1/2009,,1
7108,04/1/2009,,1
7048,04/1/2009,,1
7069,04/1/2009,,1
6824,04/1/2009,,1
6863,04/1/2009,,1
6988,04/1/2009,,1
7075,04/1/2009,,1
6582,04/1/2009,,1
2575,04/1/2009,,1
6023,04/1/2009,,1
6926,04/1/2009,,1
6875,04/1/2009,,1
6794,04/1/2009,,1
6768,04/1/2009,,1
6747,04/1/2009,,1
6744,04/1/2009,,1
6740,04/1/2009,,1
6900,04/1/2009,,1
7064,04/1/2009,,1
6575,04/1/2009,,1
6559,04/1/2009,,1
6709,04/1/2009,,1
5883,04/1/2009,,1
6964,04/1/2009,,1
6925,04/1/2009,,1
6076,04/1/2009,,1
6920,04/1/2009,,1
7035,04/1/2009,,1
6885,04/2/2009,,1
7132,04/2/2009,,1
6944,04/2/2009,,1
7110,04/2/2009,,1
6953,04/2/2009,,1
5127,04/2/2009,,1
7115,04/2/2009,,1
6966,04/2/2009,,1
6580,04/2/2009,,1
6892,04/2/2009,,1
6618,04/2/2009,,1
7007,04/2/2009,,1
7025,04/2/2009,,1
7047,04/2/2009,,1
6879,04/2/2009,,1
7061,04/2/2009,,1
6905,04/2/2009,,1
7028,04/2/2009,,1
7026,04/2/2009,,1
6839,04/2/2009,,1
6828,04/2/2009,,1
7167,04/2/2009,,1
7090,04/2/2009,,1
6916,04/2/2009,,1
6823,04/2/2009,,1
7019,04/2/2009,,1
6868,04/2/2009,,1
7095,04/2/2009,,1
6947,04/2/2009,,1
4471,04/2/2009,,1
7104,04/2/2009,,1
6165,04/2/2009,,1
6945,04/2/2009,,1
5442,04/2/2009,,1
6897,04/2/2009,,1
7138,04/2/2009,,1
7173,04/2/2009,,1
6835,04/2/2009,,1
6355,04/2/2009,,1
6913,04/2/2009,,1
7156,04/2/2009,,1
5317,04/2/2009,,1
6577,04/2/2009,,1
6919,04/2/2009,,1
6929,04/2/2009,,1
6384,04/3/2009,,1
6398,04/3/2009,,1
6996,04/3/2009,,1
7077,04/3/2009,,1
7133,04/3/2009,,1
7198,04/3/2009,,1
5605,04/3/2009,,1
3432,04/3/2009,,1
7086,04/3/2009,,1
7241,04/3/2009,,1
6604,04/3/2009,,1
7055,04/3/2009,,1
6391,04/3/2009,,1
7089,04/3/2009,,1
7027,04/3/2009,,1
7091,04/3/2009,,1
6985,04/3/2009,,1
7222,04/3/2009,,1
6796,04/3/2009,,1
7169,04/3/2009,,1
6261,04/3/2009,,1
6874,04/3/2009,,1
7239,03-31-2009,,1
6896,04/3/2009,,1
7117,04/3/2009,,1
7165,04/3/2009,,1
7171,04/3/2009,,1
7258,04/3/2009,,1
7124,04/3/2009,,1
7151,04/3/2009,,1
6264,04/3/2009,,1
7202,04/3/2009,,1
7034,04/3/2009,,1
6532,04/3/2009,,1
6870,04/3/2009,,1
7227,04/3/2009,,1
7179,04/3/2009,,1
7205,04/3/2009,,1
6587,04/3/2009,,1
7087,04/3/2009,,1
6726,04/3/2009,,1
7121,04/3/2009,,1
7049,04/3/2009,,1
7251,04/3/2009,,1
7085,04/3/2009,,1
6442,04/3/2009,,1
7004,04/3/2009,,1
6924,04-3-2009,,1
4914,04/5/2009,,1
6765,04/5/2009,,1
7038,04/5/2009,,1
6927,04/5/2009,,1
6865,04/5/2009,,1
6279,04/5/2009,,1
6876,04/5/2009,,1
7057,04/5/2009,,1
6785,04/6/2009,,1
6698,04/6/2009,,1
6943,04/6/2009,,1
7195,04/6/2009,,1
6948,04/6/2009,,1
7260,04/6/2009,,1
7324,04/6/2009,,1
7137,04/6/2009,,1
7140,04/6/2009,,1
7145,04/6/2009,,1
6997,04/6/2009,,1
5351,04/6/2009,,1
7242,04/6/2009,,1
